,2019q2,2018q4,2019q3,2019q4
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,0.0,,
InvestorDepositsForPreferredStock,,430305.0,,
IntercompanyAssetsOther,,0.0,,
InvestmentInHorizonEnergyPartners,,1592418.0,400000.0,400000.0
RelatedPartyAdvances,,594380.0,,
InventoryRealEstateConstructionInProcess,,0.0,377504.0,377504.0
AccountsPayableRelatedParty,,0.0,,
LossesPayable,,0.0,,
SecuredDebtCurrent,,0.0,2400000.0,1600000.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,0.0,,
ProcessingAndRailFacility,,2914422.0,,
ContributedSurplus,,3808611.0,,5226156.0
InventoryGasInStorageUndergroundNoncurrent,,531249.0,,
AssumedLiabilities,,18293.0,,
ContractLiabilityCurrent,,463965.0,,
FinancialInstrumentsSoldNotYetPurchasedMortgagesMortgageBackedAndAssetBackedSecurities,,630000.0,,
SurfaceEquipment,,3957603.0,,
RestructuringReserveNoncurrent,,120000.0,,
DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,,2042418.0,,6818458.0
ContingentConsiderationPayableCurrent,,118000.0,,118000.0
CashEquivalentPayable,,0.0,,
PreferredStockSeriesA,,0.0,,
AccruedDividendsOnSeriesBPreferredStock,,3165400.0,4050700.0,4364500.0
ParticipationAgreementPayableRelatedPartyCurrent,,4647047.0,,
AccountsReceivableNetNoncurrent,,127718.0,,245400.0
AccruedInterestRelatedParties,,286331.0,295184.0,0.0
NotePayableOnAcquisitionRelatedPartyCurrent,,104167.0,,
NotesAndLoansReceivableNetNoncurrent,,4117139.0,,10500455.0
BridgeLoan,,0.0,,
DeferredContractIncome,,592160.0,,
OtherLongTermDebt,,281607.0,,
NotesPayableSecuredPromissoryNotesRelatedPartyNetOfDebtDiscount,,15930000.0,,
RedeterminationLiabilityCurrent,,259313.0,259313.0,
PreferredStockSeriesB2,,868.0,,
BankLoanMaturities,,-7687.0,,
EquipmentNotePayableCurrent,,10247.0,,
ContingentConsiderationPayableLessCurrentPortion,,290000.0,,290000.0
PreferredStockSeriesC,,173.0,,
NotesPayableProductRelatedPartiesClassifiedCurrent,,186981.0,,
ContractLiabilityNoncurrent,,1323340.0,,
DerivativeConversionLiabilitiesNoncurrent,,0.0,,
PreferredStockSeriesD,,1.0,,
Contingency,,880162.0,,
AccruedContingentLeaseTerminationFee,,590504.0,,
PreferredStockValueSeriesB,,50000.0,,
CapitalUnitsOutstanding,,1154518519.0,,
AccruedRentCurrent,,3097.0,,
NotesPayableRelatedPartiesNotInDefault,,1296162.0,,
RelatedPartyConvertibleDebtCurrent,,87600.0,87600.0,87600.0
DeferredRevenuesAndExpenses,,10000.0,,
LeasePayable,,1937.0,,
BillingsInExcessOfCostCurrent,,1961758.0,,
ConvertiblePreferredStockSeriesA,,16.0,,
PromissoryNotePayable,,,,
ManagementFeePayable,,17840615.0,,
ConvertiblePreferredStockSeriesA1,,2585.0,,
ConvertiblePromissoryNotesRelatedPartyNonCurrent,,2650278.0,,
CapitalLeaseObligations,,0.0,,
ConvertiblePreferredStockSeriesB,,3.0,,
WarrantLiabilitiesCurrent,,174000.0,93000.0,93000.0
ConvertiblePreferredStockSeriesC,,13.0,,
InterestAndDividendsPayableCurrent,,104157.0,,
AccruedRentNoncurrent,,14454.0,,
FundsHeldForOthers,,82828.0,,
CommonStockToBeIssued,,53572.0,3500000.0,3400000.0
ConvertiblePreferredStockSeriesD,,130.0,,
ConvertiblePreferredStockSeriesE,,275.0,,
ConvertiblePreferredStockSeriesP,,87.0,,
AccruedReclamationCostsCurrent,,2379352.0,,
ConvertiblePreferredStockSeriesS,,0.0,,
ReclamationLiabilityNonCurrent,,17607384.0,,
InventoryAdjustments,,,27000.0,
AccumulatedAmortizationOfOtherIntangibles,,,64000.0,
EquitySecuritiesFvNi,,,121000.0,0.0
ValueAddedTaxReceivableCurrent,,,599000.0,716314.0
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,17298000.0,
PreferredStockSeriesAJuniorParticipating,,,250000.0,
TradingSecurities,,,161021000.0,167949000.0
RightOfUseAssetAccumulatedAmortization,,,201300.0,303000.0
NetInvestmentInLease,,,15250900.0,12072800.0
RightOfUseAssetCurrent,,,154041.0,
SubscriptionsReceivableCurrent,,,0.0,
BelowMarketLeaseAccumulatedAmortization,,,0.0,61700.0
LoansReceivable,,,638799000.0,
IntangibleAssetsOtherThanGoodwill,,,0.0,469857000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,16082.0,1022566.0
AssetsRecognisedInEntitysFinancialStatementsInRelationToStructuredEntities,,,12194.0,0.0
AmortizationOfLeasedAsset,,,67000.0,0.0
OperatingLeaseRightOfUseAssetCurrent,,,19000.0,0.0
PrepaidTires,,,1666000.0,
ReclamationBond,,,21600.0,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,3014832.0,
LeaseHoldInterest,,,2203000.0,
PrepaidTaxesLicenses,,,609000.0,
PrepaidInsurance,,,19000.0,
PreproductionCosts,,,111000.0,
BelowMarketLeaseAssetNet,,,863300.0,863300.0
OperatingLeaseRightOfUseAssetNoncurrent,,,0.0,423205.0
CustomerDepositsAndDeferredRevenue,,,1545000.0,
DueToEmployeesCurrent,,,341918.0,
OilAndGasPropertyFullCostMethodNonAmortizedNet,,,100000.0,
AdvancePaymentsCurrent,,,0.0,
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,225720.0,244423.0
ServiceObligationCurrent,,,331280.0,331280.0
UnsecuredDebtCurrent,,,0.0,0.0
AccruedSalariesCurrentAndNoncurrent,,,572437.0,226442.0
ConvertibleNotesPayableRelatedPartiesCurrent,,,93176.0,
TradePayables,,,12600000.0,15786000000.0
OtherAssetsMiscellaneousNoncurrent,,,1109000.0,
RelatedPartyLongTermDebtCurrent,,,543135.0,34350.0
RevaluationSurplus,,,0.0,60000.0
StandardProductWarrantyAccrualCurrent,,,0.0,352600.0
AccruedProfessionalFeesCurrent,,,234000.0,127600.0
CommitmentsAndContengenciesNote,,,,
AccruedCourtCostsCurrent,,,115000.0,363000.0
MaintenanceReserves,,,26301900.0,28527500.0
SecuritiesRepurchaseAgreementObligation,,,56566000.0,70717000.0
AccruedMaintenanceCosts,,,252000.0,466800.0
CommonSharesToBeIssued,,,48876398.0,
ConvertibleNotesPayableRelatedPartiesNoncurrent,,,15000.0,
ContractWithCustomerLiabilityAdvancesAndDeposits,,,3367800.0,3367800.0
PrepaidRentLiability,,,3274800.0,3513800.0
UnsecuredLongTermDebt,,,0.0,
AccruedInsuranceCurrent,,,382000.0,
OtherLongTermNotesPayable,,,744335.0,485251.0
DeferredIncomeTaxLiabilities,,,468000.0,4173727.0
RevenueBasedNotesPayableNoncurrent,,,59688285.0,76489220.0
AccruedInsuranceNoncurrent,,,204000.0,
LeaseLiabilityCurrent,,,271000.0,262000.0
CommonStocksIncludingAdditionalPaidInCapitalNetOfDiscount,,,-57847.0,-57847.0
FinanceLeaseLiabilityRelatedPartiesCurrent,,,598490.0,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,49074793.0
InvestmentProperty,,,,233360000000.0
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,3918000.0
TimeDepositsAtCarryingValue,,,,10223000.0
TradingProperties,,,,10356000000.0
NoncurrentBiologicalAssets,,,,1408000000.0
LoansIssued,,,,6756000.0
DisposalGroupIncludingDiscontinuedOperationAccountsReceivableNet,,,,0.0
OtherAssets1,,,,292000000.0
InvestmentsInSubsidiariesJointVenturesAndAssociates,,,,31093000000.0
LoansPayableToRelatedParties,,,,275732.0
IncomeTaxCredit,,,,703000000.0
NoncurrentRestrictedCashAndCashEquivalents,,,,3079000000.0
NoncurrentReceivables,,,,12370000000.0
OtherNoncurrentFinancialAssets,,,,2670000000.0
AssetsHeldForSaleNotPartOfDisposalGroupOther,,,,3986000.0
FinancialAssetsHeldForSale,,,,12116000000.0
PrepaidInventoryCurrent,,,,0.0
MortgagePayable,,,,657633.0
StockSubscriptionsReceived,,,,80295.0
ConversionFeatureRelatedToConvertibleDebenture,,,,129685.0
NoncurrentDerivativeFinancialAssets,,,,
SecurityOwnedAndSoldNotYetPurchasedFairValueSecuritySoldNotYetPurchased,,,,0.0
DepositsFromCustomers,,,,594889.0
OtherBorrowings,,,,153000000.0
PrepaidExpenseAndOtherAssetsRelatedPartiesCurrent,,,,622159.0
CurrentTradingProperties,,,,5097000000.0
OtherPropertyPlantAndEquipment,,,,366000000.0
PrepaidSoftware,,,,206587.0
NoncurrentDebtInstrumentsIssued,,,,0.0
PrepaidEquipmentDeposits,,,,868589.0
CurrentBiologicalAssets,,,,1420000000.0
CurrentRestrictedCashAndCashEquivalents,,,,6609000000.0
PrepaidExpensesAndOtherCurrentAssetsRelatedPartyLongterm,,,,2648864.0
CurrentTaxAssetsCurrent,,,,63728000.0
DueToFranchiseesCurrent,,,,5338721.0
EquityPortionOfConvertibleDebenture,,,,0.0
AdditionalPaidinCapitalBeneficialConversionFeature,,,,1200915.0
FederalHomeLoanBankBorrowingsFairValueDisclosure,,,,0.0
CurrentDerivativeFinancialAssets,,,,41000000.0
ShareholdersEquityAccordingToCorrespondingStatement,,,,37248000000.0
NoncurrentPayables,,,,1753000000.0
NoncurrentDerivativeFinancialLiabilities,,,,1028000000.0
NoncurrentProvisions,,,,5549000000.0
SalariesAndSocialSecurityLiabilities,,,,110000000.0
NoncurrentProvisionsForEmployeeBenefits,,,,132000000.0
OtherNoncurrentFinancialLiabilities,,,,62000000.0
PayrollAndSocialSecurityCurrentLiabilities,,,,118000000.0
SalariesAndSocialSecurityLiabilitiesCurrent,,,,2420000000.0
PayrollAndSocialSecurityLiabilities,,,,286761000.0
CurrentDerivativeFinancialLiabilities,,,,72671000.0
CurrentTaxLiabilitiesCurrent,,,,926000000.0
OtherCurrentFinancialLiabilities,,,,488000000.0
