filed,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,accepted,prevrpt,detail,instance,nciks,aciks,yr,fik,quarter
20190514,0001654954-19-005849,1654954,SCIENTIFIC INDUSTRIES INC,3826.0,US,NY,BOHEMIA,11716,70 ORVILLE DR,AIRPORT INTERNATIONAL PLZ,6315674700,US,NY,BOHEMIA,11716,70 ORVILLE DR,,US,DE,42217279.0,,,4-NON,0,630.0,10-Q,20190331,2019.0,Q3,2019-05-14 10:14:00.0,0,1,scnd-20190331.xml,1,,19,5849,2019q2
20190514,0001654954-19-005860,1654954,EURASIA ENERGY LTD,1311.0,GB,,"ABERDEENSHIRE, SCOTLAND",AB42 3LB,"DOWNIEHILLS, BLACKHILLS",PETERHEAD,604-681-9588,GB,,"ABERDEENSHIRE, SCOTLAND",AB42 3LB,"DOWNIEHILLS, BLACKHILLS",PETERHEAD,,,0.0,PACIFIC ALLIANCE VENTURES LTD,20040203.0,4-NON,0,1231.0,20-F,20181231,2018.0,FY,2019-05-14 12:15:00.0,0,1,euenf-20181231.xml,1,,19,5860,2019q2
20190514,0001654954-19-005839,1654954,"AYTU BIOSCIENCE, INC",2834.0,US,CO,ENGLEWOOD,80112,373 INVERNESS PARKWAY,SUITE 206,(720) 437-6580,US,CO,ENGLEWOOD,80112,373 INVERNESS PARKWAY,SUITE 206,US,DE,470883144.0,"AYTU BIOSCIENCE, INC.",20150609.0,4-NON,0,630.0,10-Q,20190331,2019.0,Q3,2019-05-14 08:07:00.0,0,1,aytu-20190331.xml,1,,19,5839,2019q2
20190515,0001654954-19-006109,1654954,"KNOW LABS, INC.",3829.0,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,206-903-1351,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,US,NV,900273142.0,VISUALANT INC,20070220.0,4-NON,0,930.0,10-Q,20190331,2019.0,Q2,2019-05-15 16:16:00.0,0,1,knwn-20190331.xml,1,,19,6109,2019q2
20190515,0001654954-19-006111,1654954,"SUPER LEAGUE GAMING, INC.",7900.0,US,CA,SANTA MONICA,90404,2906 COLORADO AVE,,802-294-2754,US,CA,SANTA MONICA,90404,2906 COLORADO AVE,,US,DE,471990734.0,"NTH GAMES, INC.",20141007.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:17:00.0,0,1,slgg-20190331.xml,1,,19,6111,2019q2
20190515,0001654954-19-006112,1654954,"RUMBLEON, INC.",7371.0,US,TX,COPPELL,75019,1350 LAKESHORE DRIVE,SUITE 160,469-250-1185,US,TX,COPPELL,75019,1350 LAKESHORE DRIVE,SUITE 160,US,NV,463951329.0,"SMART SERVER, INC",20140114.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:20:00.0,0,1,rmbl-20190331.xml,1,,19,6112,2019q2
20190515,0001654954-19-006115,1654954,"CBA FLORIDA, INC.",8071.0,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,(702) 914-7250,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,US,FL,651078768.0,"CBA, INC.",20180521.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:32:00.0,0,1,cbai-20190331.xml,1,,19,6115,2019q2
20190515,0001654954-19-006116,1654954,"TENAX THERAPEUTICS, INC.",8731.0,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,919-806-4414,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,US,DE,262593535.0,"OXYGEN BIOTHERAPEUTICS, INC.",20080703.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:32:00.0,0,1,tenx-20190331.xml,1,,19,6116,2019q2
20190515,0001654954-19-006118,1654954,"AFTERMASTER, INC.",3663.0,US,CA,HOLLYWOOD,90028,"6671 SUNSET BLVD., SUITE 1520",,(310) 657-4886,US,CA,HOLLYWOOD,90028,"6671 SUNSET BLVD., SUITE 1520",,US,DE,232517953.0,"STUDIO ONE MEDIA, INC.",20060330.0,4-NON,0,630.0,10-Q,20190331,2019.0,Q3,2019-05-15 16:38:00.0,0,1,aftm-20190331.xml,1,,19,6118,2019q2
20190515,0001654954-19-006123,1654954,PAID INC,7389.0,US,MA,WESTBOROUGH,01581,200 FRIBERG PARKWAY,SUITE 4004,617-861-6050,US,MA,WESTBOROUGH,01581,200 FRIBERG PARKWAY,SUITE 4004,US,DE,731479833.0,SALES ONLINE DIRECT INC,19990525.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:47:00.0,0,1,payd-20190331.xml,1,,19,6123,2019q2
20190515,0001654954-19-006108,1654954,INFORMATION ANALYSIS INC,7372.0,US,VA,FAIRFAX,22030,11240 WAPLES MILL RD,SUITE 201,7033833000,US,VA,FAIRFAX,22030,11240 WAPLES MILL RD,SUITE 201,US,VA,541167364.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:14:00.0,0,1,iaic-20190331.xml,1,,19,6108,2019q2
20190515,0001654954-19-006125,1654954,COMMONWEALTH INCOME & GROWTH FUND V,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,7274500750,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,,,0.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:48:00.0,0,1,fil-20190331.xml,1,,19,6125,2019q2
20190515,0001654954-19-006126,1654954,COMMONWEALTH INCOME & GROWTH FUND VI,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,1-877-654-1500,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,US,PA,204115433.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:51:00.0,0,1,fil-20190331.xml,1,,19,6126,2019q2
20190515,0001654954-19-006127,1654954,"COMMONWEALTH INCOME & GROWTH FUND VII, LP",7350.0,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,610-594-9600,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,US,PA,263733264.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:54:00.0,0,1,fil-20190331.xml,1,,19,6127,2019q2
20190515,0001654954-19-006135,1654954,"FITLIFE BRANDS, INC.",2833.0,US,NE,OMAHA,68137,5214 S. 136TH STREET,,402-884-1894,US,NE,OMAHA,68137,5214 S. 136TH STREET,,US,NV,0.0,"BOND LABORATORIES, INC.",20060831.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 17:11:00.0,0,1,ftlf-20190331.xml,1,,19,6135,2019q2
20190515,0001654954-19-006140,1654954,"AZURRX BIOPHARMA, INC.",2834.0,US,NY,BROOKLYN,11226,760 PARKSIDE AVENUE,SUITE 304,646-699-7855,US,NY,BROOKLYN,11226,760 PARKSIDE AVENUE,SUITE 304,US,DE,0.0,"BIOPHARMA D'AZUR, INC.",20140331.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 17:17:00.0,0,1,azrx-20190331.xml,1,,19,6140,2019q2
20190515,0001654954-19-006144,1654954,PETROSHARE CORP.,1311.0,US,CO,ENGLEWOOD,80112,9635 MAROON CIRCLE,SUITE 400,(303) 500-1169,US,CO,ENGLEWOOD,80112,9635 MAROON CIRCLE,SUITE 400,US,CO,461454523.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 17:24:00.0,0,1,prhr-20190331.xml,1,,19,6144,2019q2
20190515,0001654954-19-006147,1654954,"TRUE DRINKS HOLDINGS, INC.",2833.0,US,CA,IRVINE,92614,2 PARK PLAZA,SUITE 1200,9492033500,US,CA,IRVINE,92614,2 PARK PLAZA,SUITE 1200,US,NV,841575085.0,"BAZI INTERNATIONAL, INC.",20100803.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 17:26:00.0,0,1,truu-20190331.xml,1,,19,6147,2019q2
20190515,0001654954-19-006124,1654954,"ZOOM TELEPHONICS, INC.",3661.0,US,MA,BOSTON,02110,"99 HIGH STREET, 28TH FLOOR",,617-423-1072,US,MA,BOSTON,02110,"99 HIGH STREET, 28TH FLOOR",,US,DE,42621506.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:47:00.0,0,1,zmtp-20190331.xml,1,,19,6124,2019q2
20190515,0001654954-19-006105,1654954,ADVANTEGO CORP,7374.0,US,CO,DENVER,80210,3801 EAST FLORIDA AVE.,SUITE 400,(949) 627-8977,US,CO,DENVER,80210,3801 EAST FLORIDA AVE.,SUITE 400,US,CO,841116515.0,GOLDEN EAGLE INTERNATIONAL INC,19950821.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:13:00.0,0,1,adgo-20190331.xml,1,,19,6105,2019q2
20190515,0001654954-19-006033,1654954,AMANASU ENVIRONMENT CORP,4955.0,US,NY,NEW YORK,10022,115 EAST 57TH STREET,11TH FL,6462741274,US,NY,NEW YORK,10022,115 EAST 57TH STREET,11TH FL,US,NV,980347883.0,AMANASU ENVIRONMENT  CORP,20030401.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 12:07:00.0,0,1,fil-20190331.xml,1,,19,6033,2019q2
20190515,0001654954-19-006101,1654954,VOLTARI CORP,6500.0,US,NY,NEW YORK,10153,767 FIFTH AVENUE,47TH FLOOR,212-388-5500,US,NY,NEW YORK,10153,767 FIFTH AVENUE,47TH FLOOR,US,DE,0.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:07:00.0,0,1,vltc-20190331.xml,1,,19,6101,2019q2
20190515,0001654954-19-006104,1654954,FIELDPOINT PETROLEUM CORP,1311.0,US,TX,AUSTIN,78746,609 CASTLE ROAD,SUITE 335,5122508692,US,TX,AUSTIN,78746,609 CASTLE ROAD,SUITE 335,US,CO,840811034.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:08:00.0,0,1,fpp-20190331.xml,1,,19,6104,2019q2
20190515,0001654954-19-005956,1654954,QUOTEMEDIA INC,7389.0,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,4809057311,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,US,NV,912008633.0,QUOTEMEDIA  INC,20030628.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 06:04:00.0,0,1,qmci-20190331.xml,1,,19,5956,2019q2
20190515,0001654954-19-005963,1654954,"DROPCAR, INC.",4899.0,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,(646) 342-1595,US,NY,NEW YORK,10018,"1412 BROADWAY, SUITE 2105",,US,DE,980204758.0,WPCS INTERNATIONAL INC,20020612.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 06:33:00.0,0,1,dcar-20190331.xml,1,,19,5963,2019q2
20190515,0001654954-19-005970,1654954,UNITED STATES ANTIMONY CORP,3330.0,US,MT,THOMPSON FALLS,59873,P O BOX 643,,4068273523,US,MT,THOMPSON FALLS,59873-0643,PO BOX 643,,US,MT,810305822.0,AGAU MINES INC,19740728.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 07:31:00.0,0,1,uamy-20190331.xml,1,,19,5970,2019q2
20190515,0001654954-19-005972,1654954,MYMETICS CORP,2836.0,CH,,EPALINGES,CH-1066,EUROPEAN EXECUTIVE OFFICE,"4, ROUTE DE LA CORNICHE",011-41-21-653-45-35,CH,,EPALINGES,CH-1066,EUROPEAN EXECUTIVE OFFICE,"4, ROUTE DE LA CORNICHE",US,DE,251741849.0,ICHOR CORP,19970407.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 07:57:00.0,0,1,mymx-20190331.xml,1,,19,5972,2019q2
20190515,0001654954-19-006032,1654954,AMANASU TECHNO HOLDINGS CORP,3751.0,US,NY,NEW YORK,10022,11TH FLOOR 115 EAST 57TH STREET,,6462741274,US,NY,NEW YORK,10022,11TH FLOOR 115 EAST 57TH STREET,,US,NV,980351508.0,AMANASU TECHNOLOGIES CORP,20020307.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 12:07:00.0,0,1,fil-20190331.xml,1,,19,6032,2019q2
20190515,0001654954-19-006049,1654954,PGI INC,6500.0,US,MO,ST LOUIS,63105,212 SOUTH CENTRAL,SUITE 100,3145128650,US,MO,ST LOUIS,63105,212 SOUTH CENTRAL,SUITE 100,US,FL,590867335.0,PUNTA GORDA ISLES INC,19900403.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 13:09:00.0,0,1,pgai-20190331.xml,1,,19,6049,2019q2
20190515,0001654954-19-006056,1654954,DATA I/O CORP,3825.0,US,WA,REDMOND,98052,"6645 185TH AVE NE, SUITE 100",,4258676922,US,WA,REDMOND,98052,"6645 185TH AVE NE, SUITE 100",,US,WA,910864123.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 13:25:00.0,0,1,daio-20190331.xml,1,,19,6056,2019q2
20190515,0001654954-19-006022,1654954,CICERO INC,7371.0,US,NC,CARY,27518,8000 REGENCY PARKWAY,SUITE 542,9194612574,US,NC,CARY,27518,8000 REGENCY PARKWAY,SUITE 542,US,DE,112920559.0,LEVEL 8 SYSTEMS INC,19990112.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 11:03:00.0,0,1,cicn-20190331.xml,1,,19,6022,2019q2
20190515,0001654954-19-006086,1654954,"GT BIOPHARMA, INC.",2834.0,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,(800) 304-9888,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,US,FL,941620407.0,OXIS INTERNATIONAL INC,19940916.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:01:00.0,0,1,gtbp-20190331.xml,1,,19,6086,2019q2
20190515,0001654954-19-006088,1654954,NOBLE ROMANS INC,5812.0,US,IN,INDIANAPOLIS,46204,ONE VIRGINIA AVE,STE 800,3176343377,US,IN,INDIANAPOLIS,46204,ONE VIRGINIA AVENUE,SUITE 800,US,IN,351281154.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:01:00.0,0,1,nrom-20190331.xml,1,,19,6088,2019q2
20190515,0001654954-19-006094,1654954,PEDEVCO CORP,1311.0,US,TX,HOUSTON,77079,1250 WOOD BRANCH PARK DR.,SUITE 400,855-733-3826,US,TX,HOUSTON,77079,1250 WOOD BRANCH PARK DR.,SUITE 400,US,TX,223755993.0,"BLAST ENERGY SERVICES, INC.",20050610.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:06:00.0,0,1,ped-20190331.xml,1,,19,6094,2019q2
20190515,0001654954-19-006095,1654954,PREMIER BIOMEDICAL INC,2836.0,US,PA,JACKSON CENTER,16133,P.O. BOX 25,,724-633-7033,US,PA,JACKSON CENTER,16133,P.O. BOX 25,,US,NV,272635666.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:06:00.0,0,1,biei-20190331.xml,1,,19,6095,2019q2
20190515,0001654954-19-006096,1654954,BIG ROCK PARTNERS ACQUISITION CORP.,6770.0,US,FL,DELRAY BEACH,33483,2645 N. FEDERAL HIGHWAY,SUITE 230,3107342300,US,FL,DELRAY BEACH,33483,2645 N. FEDERAL HIGHWAY,SUITE 230,US,DE,822844431.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:06:00.0,0,1,brpau-20190331.xml,1,,19,6096,2019q2
20190515,0001654954-19-006097,1654954,VASO CORP,3845.0,US,NY,PLAINVIEW,11803,"137 COMMERCIAL STREET, STE. 200",,516-997-4600,US,NY,PLAINVIEW,11803,"137 COMMERCIAL STREET, STE. 200",,US,DE,112871434.0,"VASOMEDICAL, INC",20120606.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 16:07:00.0,0,1,vaso-20190331.xml,1,,19,6097,2019q2
20190515,0001654954-19-006099,1654954,"CBDMD, INC.",2844.0,US,NC,CHARLOTTE,28211,4521 SHARON ROAD,SUITE 450,704-807-4032,US,NC,CHARLOTTE,28211,4521 SHARON ROAD,SUITE 450,US,NC,473414576.0,"LEVEL BRANDS, INC.",20170202.0,4-NON,0,930.0,10-Q,20190331,2019.0,Q2,2019-05-15 16:07:00.0,0,1,ycbd-20190331.xml,1,,19,6099,2019q2
20190515,0001654954-19-006077,1654954,MANUFACTURED HOUSING PROPERTIES INC.,6500.0,US,NC,PINEVILLE,28134,136 MAIN STREET,,704-869-2500,US,NC,PINEVILLE,28134,136 MAIN STREET,,US,NV,510482104.0,MANUFACTURING HOUSING PROPERTIES INC.,20180307.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-15 15:35:00.0,0,1,mhpc-20190331.xml,1,,19,6077,2019q2
20190516,0001654954-19-006182,1654954,"CAPITAL FINANCIAL HOLDINGS, INC",6211.0,US,ND,MINOT,58701,1821 BURDICK EXPRESSWAY W,,701-837-9600,US,ND,MINOT,58701,1821 BURDICK EXPRESSWAY W,,US,ND,450404061.0,INTEGRITY MUTUAL FUNDS INC,20020620.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-16 12:37:00.0,0,1,cpfh-20190331.xml,1,,19,6182,2019q2
20190516,0001654954-19-006214,1654954,BLUE DOLPHIN ENERGY CO,1311.0,US,TX,HOUSTON,77002-5729,801 TRAVIS SUITE 2100,,7132-568-4725,US,TX,HOUSTON,77002-5729,801 TRAVIS SUITE 2100,,US,DE,731268729.0,MUSTANG RESOURCES CORP,19900122.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-16 17:23:00.0,0,1,bdco-20190331.xml,1,,19,6214,2019q2
20190520,0001654954-19-006342,1654954,"EXACTUS, INC.",3433.0,US,FL,DELRAY BEACH,33483,80 NE 4TH AVENUE,SUITE 28,804-205-5036,US,FL,DELRAY BEACH,33483,80 NE 4TH AVENUE,SUITE 28,US,NV,271085858.0,"SPIRAL ENERGY TECH., INC.",20131004.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 16:45:00.0,0,1,exdi-20190331.xml,1,,19,6342,2019q2
20190520,0001654954-19-006358,1654954,"YOUNGEVITY INTERNATIONAL, INC.",5961.0,US,CA,CHULA VISTA,91914,2400 BOSWELL ROAD,,619-934-3980,US,CA,CHULA VISTA,91914,2400 BOSWELL ROAD,,US,DE,900890517.0,"AL INTERNATIONAL, INC.",20130211.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 17:22:00.0,0,1,ygyi-20190331.xml,1,,19,6358,2019q2
20190520,0001654954-19-006357,1654954,AMERICAN BIO MEDICA CORP,2834.0,US,NY,KINDERHOOK,12106,122 SMITH ROAD,,5187588158,US,NY,KINDERHOOK,12106,122 SMITH ROAD,,US,NY,141702188.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 17:19:00.0,0,1,abmc-20190331.xml,1,,19,6357,2019q2
20190520,0001654954-19-006354,1654954,"WEED, INC.",8731.0,US,AZ,TUCSON,85750,4920 N. POST TRAIL,,520-818-8582,US,AZ,TUCSON,85750,4920 N. POST TRAIL,,US,NV,830452269.0,UNITED MINES INC,20070320.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 17:05:00.0,0,1,budz-20190331.xml,1,,19,6354,2019q2
20190520,0001654954-19-006344,1654954,SED INTELLIGENT HOME INC.,6500.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,US,NV,271467607.0,HOMEOWNUSA,20101015.0,4-NON,0,1231.0,10-K/A,20181231,2018.0,FY,2019-05-20 16:45:00.0,0,1,sedh-20181231.xml,1,,19,6344,2019q2
20190520,0001654954-19-006340,1654954,QUANTRX BIOMEDICAL CORP,3841.0,US,OR,TUALATIN,97062,P.O. BOX 4960,,267-880-1595,US,OR,TUALATIN,97062,P.O. BOX 4960,,US,NV,330202574.0,AFEM MEDICAL CORP,19970722.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 16:44:00.0,0,1,qtxb-20190331.xml,1,,19,6340,2019q2
20190520,0001654954-19-006348,1654954,SED INTELLIGENT HOME INC.,6500.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,US,NV,271467607.0,HOMEOWNUSA,20101015.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 16:53:00.0,0,1,sedh-20190331.xml,1,,19,6348,2019q2
20190520,0001654954-19-006322,1654954,"YUMA ENERGY, INC.",1311.0,US,TX,HOUSTON,77027,1177 WEST LOOP SOUTH,SUITE 1825,713-968-7000,US,TX,HOUSTON,77027,1177 WEST LOOP SOUTH,SUITE 1825,US,DE,812235304.0,"YUMA DELAWARE MERGER SUBSIDIARY, INC.",20160415.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 16:06:00.0,0,1,yuma-20190331.xml,1,,19,6322,2019q2
20190520,0001654954-19-006301,1654954,"SUNSHINE BIOPHARMA, INC",8731.0,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,514-426-6161,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,US,CO,205566275.0,"MOUNTAIN WEST BUSINESS SOLUTIONS, INC",20071030.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 13:07:00.0,0,1,sbfm-20190331.xml,1,,19,6301,2019q2
20190520,0001654954-19-006304,1654954,SANARA MEDTECH INC.,3842.0,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,817-529-2300,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,US,TX,592220004.0,"WOUND MANAGEMENT TECHNOLOGIES, INC.",20080611.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 13:19:00.0,0,1,wndm-20190331.xml,1,,19,6304,2019q2
20190520,0001654954-19-006333,1654954,LIBERATED SYNDICATION INC.,4832.0,US,PA,PITTSBURGH,15213,"5001 BAUM BLVD., SUITE #770",,412-621-0902,US,PA,PITTSBURGH,15213,"5001 BAUM BLVD., SUITE #770",,US,NV,475224851.0,,,4-NON,0,1231.0,10-Q,20190331,2018.0,Q1,2019-05-20 16:17:00.0,0,1,lsyn-20190331.xml,1,,19,6333,2019q2
20190520,0001654954-19-006315,1654954,"FRIENDABLE, INC.",7372.0,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,(855) 473-8473,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,US,NV,980546715.0,"IHOOKUP SOCIAL, INC.",20140204.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 13:58:00.0,1,1,fdbl-20190331.xml,1,,19,6315,2019q2
20190520,0001654954-19-006320,1654954,"SANUWAVE HEALTH, INC.",3841.0,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,770-419-7525,US,GA,SUWANEE,30024,3360 MARTIN FARM RD,SUITE 100,US,NV,201176000.0,"RUB MUSIC ENTERPRISES, INC.",20071106.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 16:00:00.0,0,1,snwv-20190331.xml,1,,19,6320,2019q2
20190520,0001654954-19-006307,1654954,"ECO ENERGY TECH ASIA, LTD",100.0,US,NV,SPARKS,89431-7722,4650 WEDEKIND ROAD,STE #2,85221858716,HK,,CAUSEWAY BAY,00000,"UNIT A, 3/F, WINNER COMM. BUILDING",401-403 LOCKHART ROAD,US,NV,473444723.0,,,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-20 13:29:00.0,0,1,eeta-20190331.xml,1,,19,6307,2019q2
20190522,0001654954-19-006480,1654954,GLOBAL DIGITAL SOLUTIONS INC,2844.0,US,FL,WEST PALM BEACH,33401,777 SOUTH FLAGLER DRIVE,SUITE 800 WEST,561-515-6163,US,CA,ORANGEVALE,95662,6220 MAIN AVE #2,,US,NJ,223392051.0,CREATIVE BEAUTY SUPPLY INC,19960403.0,4-NON,0,1231.0,10-K/A,20151231,2015.0,FY,2019-05-22 17:11:00.0,0,1,gdsi-20151231.xml,1,,19,6480,2019q2
20190523,0001654954-19-006512,1654954,"BRIGHT MOUNTAIN MEDIA, INC.",7371.0,US,FL,BOCA RATON,33487,6400 CONGRESS AVE.,SUITE 2050,561-998-2440,US,FL,BOCA RATON,33487,6400 CONGRESS AVE.,SUITE 2050,US,FL,272977890.0,BRIGHT MOUNTAIN ACQUISITION CORP,20140729.0,4-NON,0,1231.0,10-Q,20190331,2019.0,Q1,2019-05-23 16:20:00.0,0,1,bmtm-20190331.xml,1,,19,6512,2019q2
20190524,0001654954-19-006562,1654954,"FLUX POWER HOLDINGS, INC.",3690.0,US,CA,VISTA,90281,985 POINSETTIA AVE,SUITE A,877-505-3589,US,CA,VISTA,90281,985 POINSETTIA AVE,SUITE A,US,NV,860931332.0,"LONE PINE HOLDINGS, INC",20090415.0,4-NON,0,630.0,S-1,20190331,2019.0,Q3,2019-05-24 17:17:00.0,0,1,flux-20190331.xml,1,,19,6562,2019q2
20190529,0001654954-19-006678,1654954,CORMEDIX INC.,2834.0,US,NJ,BERKELEY HEIGHTS,07922,400 CONNELL DRIVE,SUITE 5000,908-517-9500,US,NJ,BERKELEY HEIGHTS,07922,400 CONNELL DRIVE,SUITE 5000,US,DE,0.0,,,4-NON,0,1231.0,10-K/A,20181231,2018.0,FY,2019-05-29 16:31:00.0,0,1,crmd-20181231.xml,1,,19,6678,2019q2
20190530,0001654954-19-006687,1654954,SEAFARER EXPLORATION CORP,7900.0,US,FL,TAMPA,33618,14497 N. DALE MABRY HIGHWAY,SUITE 209N,813-448-3577,US,FL,TAMPA,33618,14497 N. DALE MABRY HIGHWAY,SUITE 209N,US,DE,731556428.0,ORGANETIX,20040902.0,4-NON,0,1231.0,10-Q/A,20190331,2019.0,Q1,2019-05-29 17:41:00.0,0,1,sfrx-20190331.xml,1,,19,6687,2019q2
20190530,0001654954-19-006742,1654954,"KNOW LABS, INC.",3829.0,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,206-903-1351,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,US,NV,900273142.0,VISUALANT INC,20070220.0,4-NON,0,930.0,S-1,20190331,2019.0,Q2,2019-05-30 16:36:00.0,0,1,knwn-20190331.xml,1,,19,6742,2019q2
20190531,0001654954-19-006768,1654954,"FRIENDABLE, INC.",7372.0,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,(855) 473-8473,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,US,NV,980546715.0,"IHOOKUP SOCIAL, INC.",20140204.0,4-NON,0,1231.0,10-Q/A,20190331,2019.0,Q1,2019-05-31 12:15:00.0,0,1,fdbl-20190331.xml,1,,19,6768,2019q2
