,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
CumulativeEffectOfChangeInAccountingPrincipleTabularPresentationByFinancialStatementLineItemAdjustmentAmount,,,,,,,,,-262305.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,8672000.0,274621.0,15489.0,1733359.0,102467.0,162162.0,19312.0,2333.0,109216.0,3877.0,1328839.0,3224.0,237106.0,0.0,27170.0,1328.0,0.0,83292.0,1987.0,,1229.0,13237.0,178661.0,44909.0,0.0,5169.0,8693847.0,2017673.0,364.0,2121000.0,666245.0,205.0,16694000.0,8355000.0,3501.0,2349000.0
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,950977.0,11621.0,21009.0,0.0,13000.0,0.0,950977.0,0.0,31407.0,-37785.0,0.0,0.0,-10549.0,-383152.0,-66295.0,,182167.0,-1698371.0,-128000.0,-720000.0,-570000.0,48918.0,-570000.0,2616297.0,-1475.0,182167.0,48918.0,,,,,20903129.0,,2391000.0,-518000.0,2935000.0
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,17708000.0,-21477000.0,88176000.0,7615000.0,-27020.0,7500.0,-475700.0,-50577812.0,9183000.0,-7873000.0,-506232.0,-792630.0,-3438592.0,4477000.0,-11106637.0,-2116002.0,-13141976.0,17118000.0,-9829430.0,-7388264.0,14042689.0,-8694760.0,-2956483.0,-1724.0,-50564000.0,-42.0,-13280000.0,-87173133.0,-15313.0,-1857304.0,-116339.0,46723641.0,-31730000.0,-124275000.0,-58006.0,-307959000.0,-50000.0,-97214000.0
IncomeLossAttributableToParent,,,,,,,,,,-153243.0,-474825.0,-332800.0,-142900.0,-156400.0,,-694177.0,-434769.0,,,,,,,,2140436.0,1179001.0,,-8808000.0,-3067153.0,2263262.0,,,,-1763776.0,,-14595547.0,-16359323.0,-11859936.0,,-63232092.0,,,,
RealizedInvestmentGainsLosses,,,,,,,,,,215190.0,0.0,215190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FeesAndCommissions,,,,,,,,,250.0,79.0,187.0,96.0,166.0,21.0,,,,187.0,,,,,,5150.0,,-20.0,,,,,,,,,,,,,,,,,,
ImpairmentOfOilAndGasProperties,,,,,,,,,,2924647.0,0.0,0.0,3735683.0,0.0,0.0,12981.0,3485352.0,0.0,,0.0,,337843.0,630787.0,0.0,630787.0,0.0,898861.0,,353785.0,,898861.0,,,,0.0,,12500.0,12500.0,,,12500.0,12500.0,,
OperatingExpenses,,,,,,,,,3421745.0,21913.0,1179.0,698121.0,10788681.0,3681982.0,18703511.0,831183.0,418940.0,3834404.0,208696.0,863060.0,342319.0,186670.0,1131957.0,1144474.0,1366015.0,1033321.0,557542.0,285416.0,2709139.0,6831412.0,706852.0,1723863.0,248765.0,31061.0,738831.0,281140.0,8184845.0,19210.0,10822000.0,1922937.0,268594.0,2917935.0,901724.0,12900893.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,13822000.0,-23080000.0,-3073418.0,-3199659.0,-272071.0,-537370.0,841138.0,-7187568.0,-19296146.0,-4217624.0,-2281000.0,2808264.0,-1639000.0,-40223082.0,-631094.0,-724668.0,-45373.0,-15206991.0,689227.0,-460005.0,3943000.0,,-957475.0,-153234.0,-5152138.0,-12335679.0,-6877030.0,-1532000.0,-928095.0,-1857304.0,-46631.0,-6225340.0,-410960.0,-2212481.0,-51039.0,1875258.0,-2284373.0,899343.0
ImpairmentOfInvestments,,,,,,,,,,0.0,10980.0,0.0,-92673.0,0.0,1600000.0,1600000.0,440799.0,55931.0,0.0,253841.0,330434.0,2600000.0,752889.0,53600.0,140000.0,6270.0,86400.0,0.0,140000.0,0.0,,-1.0,1.0,,,0.0,0.0,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,-3673000.0,,7924000.0,4379000.0,-614000.0,-4119000.0,-41727.0,-992164.0,-15137439.0,-3344765.0,-3280445.0,-26358872.0,-28810621.0,-2798789.0,-792965.0,-1770500.0,-382468.0,-2136471.0,-1316820.0,-1214773.0,-395445.0,-259842.0,-1214773.0,-1214773.0,-395445.0,-447782.0,-15700000.0,-6587000.0,12367000.0,3587653.0,12598000.0,-675945.0,23654000.0,-11056000.0
OtherNonoperatingIncomeExpense,,,,,,,,,1224.0,12844.0,0.0,23104.0,-67722.0,12024.0,0.0,6142.0,0.0,52821.0,-9584.0,-245878.0,-22795.0,1730.0,0.0,-16179.0,13960.0,1303332.0,-325771.0,135296.0,-762.0,-81924.0,-91219.0,144933.0,407452.0,-58632.0,7455.0,-12.0,-2094000.0,-14295.0,-2447000.0,-27000.0,-193000.0,-588000.0,-2063.0,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,0.0,10753726.0,0.0,0.0,979709.0,76834.0,0.0,0.0,0.0,51663.0,979709.0,0.0,-27065.0,0.0,,,,,,,,,,,,,,,,,41194029.0,,,12733000.0,0.0
DeferredIncomeTaxExpenseBenefit,,,,,,,,,-4862000.0,0.0,-1847000.0,-291060.0,-6568.0,115363.0,65000.0,306652.0,-4950000.0,3077000.0,,3000.0,-971.0,99275.0,-12060000.0,,0.0,-21503.0,,,,83388.0,,,,0.0,,,,,,,,,,932000.0
NetLossAttributableToXcelmobility,,,,,,,,,,,-476451.0,6800.0,-11500.0,-125100.0,,-694177.0,-434769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,,,,,,,,,2080452.0,-77309.0,629312.0,-81158.0,-9172.0,-4806.0,0.0,-1584505.0,-523275.0,19606.0,-108091.0,-134.0,-1048747.0,0.0,4653.0,-102444.0,991.0,-289147.0,440118.0,2754.0,-804446.0,-178764.0,-95000.0,145209.0,8597.0,-332468.0,1567420.0,278488.0,-618752.0,-451284.0,0.0,185303.0,-38397.0,-143606.0,-12839.0,1545.0
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,-3673000.0,,-259760.0,5152000.0,-614000.0,3501000.0,-1347694.0,-600000.0,4380000.0,-408377.0,-1347694.0,-8774000.0,,-791004.0,-960293.0,-2435359.0,,,,,,,,,,,,,,,,,,
GainsLossesOnSalesOfOtherAssets,,,,,,,,,,0.0,-1411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,0.0,-647213.0,-647213.0,0.0,-2057000.0,0.0,0.0,0.0,0.0,-11005000.0,-647213.0,-647213.0,,172000.0,,,,,,,,,,,,,,,,,-24049343.0,,,,
ComprehensiveLossPerCommonShareBasic,,,,,,,,,,-0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,0.0,7366.0,4886.0,1350301.0,0.0,0.0,0.0,0.0,0.0,0.0,29165.0,0.0,0.0,0.0,0.0,29165.0,0.0,0.0,-810765.0,6133.0,-1491082.0,0.0,0.0,,0.0,3617.0,0.0,0.0,0.0,-3086.0,185198.0,2466.0,,2747.0,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,67241.0,84697.0,142735.0,-445.0,17683.0,2438.0,39556.0,35728.0,8000.0,-663.0,9997.0,-9134.0,629.0,0.0,4863.0,0.0,-6446.0,600000.0,28434.0,845146.0,10120.0,-391.0,-7446.0,-17918.0,-618699.0,28389.0,0.0,962.0,170.0,0.0,-11960.0,1669.0,256765.0,77.0,-13533.0,12072.0
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,-595550.0,-55922.0,-1326489.0,244496.0,-605531.0,68749.0,0.0,0.0,0.0,686945.0,0.0,0.0,-452194.0,48918.0,67535.0,48918.0,-432754.0,64497429.0,1498971.0,-78860.0,-432753.0,-834000.0,-290.0,-190985.0,-9609269.0,48918.0,-79.0,-652612.0,0.0,50303000.0,17144686.0,-27628.0,3639000.0,747000.0,9945000.0
FinancialServicesCosts,,,,,,,,,905009.0,-1238.0,0.0,796.0,709.0,6829.0,2597.0,2207.0,758.0,81.0,,125.0,360.0,0.0,28.0,125.0,483.0,689.0,,727.0,334.0,436.0,727.0,538.0,112.0,444.0,,459.0,136.0,,,,,,,
ForgivenessAndAdjustmentOfOldAccountsPayable,,,,,,,,,,,0.0,,,,,,,0.0,18425.0,0.0,,18425.0,188032.0,,,,960.0,,,,,,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,-375153.0,-3692462.0,0.0,2329000.0,-41643.0,657267.0,0.0,22209156.0,51802.0,0.0,349532.0,-19222.0,2458446.0,0.0,-20561.0,-26982.0,0.0,0.0,1602973.0,0.0,105245.0,0.0,755862.0,-1073000.0,-1150330.0,826000.0,755862.0,-61349.0,122967.0,826000.0,10863.0,490000.0,-5152.0,59740.0,-132377.0
IncomeTaxExpenseBenefit,,,,,,,11031000.0,32964000.0,40822000.0,0.0,0.0,0.0,3951602.0,-80000.0,0.0,4611000.0,0.0,0.0,0.0,-2206462.0,0.0,130.0,10203000.0,-327083.0,-120.0,473000.0,0.0,,94028.0,21139.0,-33183.0,916840.0,0.0,11126.0,8181000.0,0.0,0.0,0.0,0.0,0.0,0.0,2017000.0,0.0,28204.0
ProfitLoss,,,,,,,,,-400977.0,113852.0,44850000.0,-103130619.0,2039452.0,11054097.0,2621000.0,-734697.0,-984374.0,-13401.0,-20639.0,-526505.0,8717697.0,-97747.0,106811.0,-133838.0,-260162.0,-669055.0,-8711000.0,-9849000.0,-1967566.0,268230.0,8309328.0,-29752298.0,-1056397.0,268230.0,-1541493.0,-45084000.0,-1274996.0,-4536000.0,9684000.0,-2056000.0,-2476000.0,-12124000.0,3334043.0,61207000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,-12196.0,51001.0,51001.0,-33397.0,-13237.0,-12022.0,0.0,0.0,2635.0,-317396.0,136161.0,0.0,-35685.0,7569000.0,0.0,493211.0,-267611.0,-256000.0,-841785.0,40626.0,14798.0,78818.0,-486190.0,5245.0,-25467.0,-2871.0,124797.0,21872.0,988000.0,356000.0,-112683.0,223000.0,33165.0,2861.0,-19853.0,143834.0
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,-30000.0,-270000.0,-168392.0,-8514.0,-2810.0,-81769.0,11514755.0,-80977.0,-1287.0,-35941.0,-60680.0,-3587.0,-8719455.0,61378.0,0.0,-11000.0,11000.0,0.0,-24299.0,-5964.0,-72800.0,1036403.0,0.0,-15.0,-24.0,-353876.0,520000.0,-23.0,0.0,903000.0,0.0,-163203.0,233111.0,903000.0,0.0,-101787.0,2339000.0,0.0
UnrealizedGainLossOnInvestments,,,,,,,,,-6770.0,-22566.0,-27703.0,15281.0,0.0,-13070.0,93951.0,-1428.0,-3057.0,-1372.0,-49116.0,-3359.0,-3301.0,-49116.0,0.0,-1428.0,-1254.0,-2386.0,0.0,-2574.0,,,,-5478.0,,302.0,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,-0.01,,,,,-0.32,,0.0,0.0,-0.01,-0.03,-0.05,0.0,0.0,-2.12,,1.23,,-2.12,-0.19,-0.1,-4.0,0.0,0.0,0.0025,0.19,0.3,-0.06,0.0,3.07,-0.61,-0.11,0.0,,0.02,
NetIncomeLoss,,,,,,,7429000.0,55997000.0,-992781.0,-14035.0,-825194.0,-100394.0,-14378.0,55734.0,-3230641.0,-469648.0,-10372419.0,-350630.0,-5588210.0,-374833.0,3982398.0,-3336519.0,-120310.0,-13392720.0,-36106.0,-7364631.0,-13318628.0,-4318318.0,-233820.0,-1616.0,-304418.0,-82918.0,278719.0,-21302.0,-26930.0,-215732.0,-1152533.0,-1121910.0,-1488819.0,-1103902.0,-292569.0,-650055.0,-110418.0,-9055000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-515908.0,-4054126.0,-53015719.0,-10135.0,-142600.0,2774354.0,-53015719.0,-4257340.0,-164118.0,-99538.0,,-4989304.0,-11106637.0,-360835.0,6767000.0,-1184064.0,-83289.0,-2680958.0,3114000.0,-88400.0,-14257000.0,-1344865.0,-19615000.0,-2583989.0,90842.0,240821.0,-1981799.0,-9344000.0,-8505000.0,-13655000.0,-9737000.0,-62057000.0,-8669000.0,2800000.0,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,0.14,,0.14,0.12,0.14,0.0,,0.0,0.0,0.01,0.0,0.0,-0.01,0.0,0.0,7.02,0.0,,0.0,
EarningsPerShareBasicAndDiluted,,,,,,,,,-0.01,-0.07,-0.06,-0.09,0.56,-0.09,,,0.0,-0.02,-0.01,-0.07,0.02,0.0,0.0,0.0,0.14,0.0,,,-0.01,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,-0.01,-0.15,0.0,0.0,0.0,-0.07,0.0,-0.12
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,-328040.0,-5951.0,0.0,-18700.0,779000.0,-2747.0,-8000.0,17000.0,50037.0,0.0,,-23521.0,-24299.0,-72800.0,-86386.0,-37251.0,348000.0,-8950.0,4497000.0,-66445.0,-128641.0,-26496.0,-4669000.0,-142.0,-343.0,617000.0,-39.0,0.0,2332000.0,1880000.0,-65312.0,-54055.0,0.0,72000.0,,
BasicAndDilutedLossPerShareAttributableToXcelmobilityShareholders,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,-2408813.0,-144791.0,-58231924.0,-87704.0,-3804138.0,-3804138.0,-14501541.0,-45210867.0,2821452.0,-239884.0,,-4998143.0,5448850.0,-211151.0,-2024211.0,1903359.0,-233820.0,-337798.0,-1621493.0,-49116868.0,-14253000.0,-1303148.0,664952.0,-465989.0,-859263.0,-211139.0,44330000.0,78483.0,-556809.0,351530.0,-251251.0,-274424.0,-2289538.0,-1750731.0,-61628000.0,-752923.0
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,22566120.0,114470981.0,30000000.0,46514000.0,65556686.0,27541491.0,27928475.0,101516764.0,27809.0,5200623.0,34198261.0,52222640.0,30240687.0,5200623.0,104273319.0,51566000.0,46247000.0,156709016.0,55798416.0,46281299.0,46759651.0,53053.0,102258854.0,53666000.0,14716285.0,18877941.0,55013874.0,11259470.0,5366382.0,87168000.0,5539352.0,87475.0,5932417.0,87168000.0,55984.0,31932168.0
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,150120292.0,35297386.0,82623836.0,40620878.0,650995705.0,51115476.0,96594455.0,6500000.0,133866157.0,5200623.0,62508000.0,24598535.0,28944191.0,37698762.0,5200623.0,54182000.0,99857412.0,15128332.0,47720569.0,65180918.0,77616886.0,48779903.0,282395703.0,2262186.0,107583871000.0,65885055.0,34760008.0,22670938.0,297541595.0,7900000.0,81750658.0,133506570.0,87683000.0,12774802.0,55989.0,56003.0
EarningsPerShareBasic,,,,,,,0.37,1.2,-0.01,-0.14,,0.46,-0.01,-0.057,-0.14,-0.02,0.21,-0.03,0.0,-0.02,0.0,-0.25,0.53,0.01,-0.58,0.3,-0.08,-0.07,1.72,-0.01,0.01,0.03,0.02,-0.1,-0.31,-0.07,0.35,0.07,-1.22,-2.18,-0.13,0.34,0.07,0.14
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,-0.37,,0.0,,-0.41,-0.05,-0.53,-0.01,0.25,-0.21,0.23,-0.04,-0.09,-0.01,0.23,-0.01,-2.12,-0.26,-0.05,0.15,-0.61,-0.26,-0.18,-0.2,-1.66,0.02,,,,0.0,,0.51,-2.24,-1.17
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,-0.01,,0.0,,-0.01,0.02,-0.02,0.0,0.02,0.05,0.0,0.14,0.0,0.0,-0.01,-0.04,0.01,-0.01,-0.17,0.0,0.0,-0.01,,,,,-0.08,,0.03,-0.01,0.05
EarningsPerShareDiluted,,,,,,,0.37,1.2,,,-0.02,0.0,,0.17,,-0.01,-0.04,0.76,0.0,-0.03,-0.04,-0.01,0.0,0.17,-34.55,0.21,0.31,1.51,0.0,-0.21,0.0,0.03,0.35,0.0,-4.49,-0.16,-0.47,0.0,-1.12,-2.18,-0.69,1.04,-2.25,0.14
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,-0.03,0.0,,0.11,,0.34,0.09,0.0,0.0,0.34,0.29,-0.06,-0.22,-0.13,0.08,0.13,0.11,-0.13,-0.79,0.07,-0.99,-0.71,-0.45,-0.16,-0.27,-0.61,-0.02,,,,0.0,,0.1,-0.85,-1.7
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,0.0,,,,0.0,0.67,-0.01,0.01,-0.01,-0.15,0.0,0.0,0.0,0.35,0.0,0.0,0.0,-0.27,-0.01,-0.01,0.01,0.0,,0.0,0.0,0.0,,,,,0.06,,0.0,-0.13,0.05
RevenueFromSoftware,,,,,,,,,1584051.0,1584051.0,,,1584051.0,1811815.0,2117042.0,,2528056.0,4339871.0,6456913.0,,9164107.0,3098995.0,4561472.0,,1200849.0,1753129.0,1651329.0,,6031618.0,1753129.0,4223066.0,,6031618.0,3515760.0,1791165.0,,1698893.0,3515760.0,5306925.0,,4660660.0,923416.0,,5154513.0
FinancingCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,882153.0,,0.0,882153.0,0.0,,882153.0,53768.0,154721.0,248305.0,65765.0
SalesRevenueGoodsNet,,,,,,,,,47003000.0,,,,0.0,38182211.0,19060488.0,14662521.0,134773387.0,38182211.0,19060488.0,44066491.0,32960055.0,6212000.0,3945804.0,833000.0,10070.0,13472831.0,2725651.0,6358992.0,28785000.0,14702.0,2725651.0,6358992.0,7816501.0,1515967.0,8008.0,4410550.0,1604.0,22893000.0,,,,,,
LicenseAndMaintenanceRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838138.0,1913187.0,2944349.0,,3909326.0,981619.0,2944349.0,,967062.0,,,,,,,
LicenseAndServicesRevenue,,,,,,,,,,,,,,,,77.0,533000.0,72.0,760000.0,125.0,125000.0,685000.0,1183000.0,125000.0,76000.0,2919000.0,4114000.0,439000.0,0.0,2135000.0,4114000.0,1353000.0,1126000.0,3733000.0,5195000.0,18431.0,2479000.0,,,,,,,
RevenueFromSignificantCustomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6798985.0,,,,,,,,
RoyaltyRevenue,,,,,,,,,,,,,,,99268.0,34175.0,91000.0,0.0,188000.0,80.0,50448.0,28000.0,953893.0,97000.0,50448.0,75268.0,476000.0,51533.0,426000.0,16224.0,103366.0,379000.0,50917.0,39396.0,1041000.0,12309.0,7802.0,,,,,,,
NoninterestExpenseTransferAgentAndCustodianFees,,,,,,,,,,,,,,,,1762.0,400.0,1600.0,1051000.0,46383.0,3663.0,739.0,50381.0,1264.0,1608.0,413.0,4377.0,1264.0,5607.0,13908.0,1529.0,10753.0,12584.0,9750.0,1196.0,,16321.0,,,1972.0,23579.0,37710.0,5771.0,17144.0
CapitalContributionToAdvancedWaterTechnologyProgram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,71017.0,71017.0,0.0,,71017.0,,,,
MineralExplorationAndEvaluationExpensesRelatedParty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110168.0,357348.0,127549.0,,,,,,,,,,
InvestmentIncomeInterestAndDividend,,,,,,,,,,,,,,,,,,,,,,,,,14817000.0,4275000.0,7939000.0,4211000.0,14817000.0,4304000.0,3664000.0,3345000.0,20897000.0,5044000.0,9365000.0,5154000.0,15292000.0,5044000.0,4705000.0,,,,,
UtilitiesOperatingExpenseMaintenanceAndOperations,,,,,,,,,,,,,,,,,,270.0,117.0,,,,,,,,,,,,,,,30975.0,,8009.0,0.0,1471.0,,-21771.0,,,,
RevenueFromOtherCustomers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551798.0,2551798.0,20772028.0,,,,,,,,
RevenueFromRelatedParties,,,,,,,,,,,,,3161914.0,0.0,,,,,,,,,40000.0,,,,,,,,488000.0,8215.0,8232.0,39654.0,488000.0,16172.0,0.0,167217.0,,,,,,
CommissionsAndConsultingExpenses,,,,,,,,,,,,,111392.0,122987.0,512690.0,135784.0,248070.0,371057.0,545846.0,123173.0,307251.0,142866.0,545846.0,185908.0,337376.0,445396.0,570937.0,166071.0,299992.0,445396.0,570937.0,166071.0,299992.0,388538.0,566105.0,125339.0,126273.0,388538.0,523629.0,78061.0,158560.0,383415.0,78061.0,158560.0
ManagementFeeExpense,,,,,,,,,,,,,,,,,,,,48900.0,0.0,,,,,,,,,,,30618.0,32634.0,32180.0,,496342.0,80946.0,43016.0,,81238.0,80740.0,82619.0,291682.0,80740.0
InterestAndDebtExpense,,,,,,,,,,,,5579.0,4920527.0,6685312.0,5745166.0,2322114.0,,46381.0,98013.0,19599.0,997.0,3792131.0,1109119.0,2818008.0,,3301291.0,601960.0,,1333193.0,346779.0,172462.0,2463008.0,2863042.0,223216.0,395678.0,241628.0,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,,,,,,,,,,1899.0,,7001.0,3055.0,1854.0,7001.0,765.0,-20050.0,-3267.0,-4505.0,-704.0,-602.0,-409.0,,1548.0,-704.0,52885.0,4574.0,-966.0,-562000.0,192.0,3516.0,-696.0,1023.0,
IncomeLossFromContinuingOperationsBeforeIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,,,,,,,,96282000.0,23619000.0,23092000.0,59283000.0,69763000.0,23619000.0,43742000.0,59283000.0,96282000.0,17652000.0,43742000.0,62713000.0,71984000.0,-6477000.0,-59722000.0,54994000.0,,-5455000.0,-50998000.0,-67672000.0
ShareInLossesOfAssociatedCompany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107000.0,0.0,-123000.0,,,,,,,,,
OperatingLeasesRentExpenseNet,,,,,,,,,,,,,62001.0,173623.0,732480.0,78332.0,59411.0,62528.0,264264.0,2500.0,121985.0,195342.0,58548.0,60508.0,123051.0,83962.0,58548.0,96284.0,127152.0,51726.0,344736.0,64543.0,66627.0,344736.0,21100000.0,212610.0,66627.0,256058.0,61583.0,74154.0,138538.0,256058.0,123133.0,138538.0
GainOnExtinguishmentOfLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539701.0,0.0,0.0,1491082.0,48619.0,0.0,,,,,,,,
FilingFees,,,,,,,,,,,,13997.0,,,,42745.0,2846.0,,,55584.0,,,,,,,,,,,,3889.0,3159.0,1081.0,,19296.0,3581.0,1479.0,,24611.0,3581.0,31643.0,13880.0,22146.0
InvestmentIncomeNonoperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776337.0,0.0,0.0,0.0,776337.0,0.0,219635.0,0.0,,,,,,,,
FinanceExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739920.0,139974.0,335731.0,154996.0,861306.0,1839.0,2404.0,2140.0,,,,,,,,
RentalIncomeNonoperating,,,,,,,,,,,,,,,,,,2819.0,11276.0,11276.0,0.0,7305.0,11276.0,8457.0,8457.0,150361.0,,279220.0,,,,5202.0,10404.0,5202.0,,,,,,,,,1402.0,4763.0
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,,,,,,,919000.0,,0.0,675439.0,,,,0.0,,,,0.0,,,,,,0.0,0.0,9656.0,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,-1284000.0,-1345000.0,-1993000.0,-1993000.0,-17377000.0,0.0,0.0,0.0,-1993000.0,,,,-570000.0,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,0.0,,8936.0,,0.0,145000.0,0.0,799963.0,19256.0,44281.0,4890.0,0.0,0.0,888026.0,424666.0,0.0,44910.0,414370.0,,45258.0,88083.0,85525.0,0.0,45258.0,275333.0,211808.0,853338.0,0.0,295000.0,295000.0,,295000.0,295000.0,,
OtherIncomeExpensesNet,,,,,,,,,,,,,,,,,,,,,,-24391.0,19376.0,-29179.0,,-38851.0,-21375.0,-9148.0,-39693.0,-9519.0,-203362.0,-7454.0,-219076.0,-35991.0,-36138.0,-354662.0,,,,,,,,
ImpairmentOfAdvancesToSuppliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404565.0,0.0,0.0,,,,,,,,
Discontinuedoperationgainlossfromdisposalofassetsheldforsale,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,560000.0,0.0,,0.0,0.0,0.0,,,,,,,,,,
BankCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1017.0,1339.0,0.0,415.0,1017.0,,,,,,,,
ExplorationCosts,,,,,,,,,,,,,,,,,,136717.0,39482.0,14500.0,0.0,509174.0,508500.0,24086.0,19402.0,27221.0,508500.0,43041.0,25690.0,3826.0,39091.0,21266.0,27595.0,31421.0,47844.0,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,-4911000.0,-264000.0,-264000.0,-264000.0,-4911000.0,-264000.0,0.0,-264000.0,-8819000.0,,,,,-243000.0,,3701000.0,0.0,0.0
TrainingConferences,,,,,,,,,,,,,,15486.0,0.0,0.0,15486.0,0.0,20339.0,0.0,5238.0,48388.0,4853.0,394.0,32482.0,394.0,666.0,394.0,0.0,394.0,0.0,666.0,0.0,1643.0,0.0,0.0,1643.0,0.0,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,26657000.0,,,,,1143003.0,332294.0,278324.0,517918.0,222466.0,5428.0,332294.0,30479.0,878994.0,-8441.0,-970760.0,30479.0,-1426810.0,-399185.0,-1778038.0,13552000.0,-899478.0,-675918.0,306716.0,-2479560.0,-13769000.0,39437000.0,2829645.0,,,,,,,,
InventoryWriteDown,,,,,,,,,,0.0,,0.0,49703.0,60531.0,0.0,0.0,12455.0,0.0,0.0,0.0,2187.0,0.0,887525.0,5647009.0,0.0,179000.0,1048.0,4147.0,0.0,0.0,4147.0,150156.0,0.0,0.0,14029000.0,5776891.0,726.0,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,20246000.0,501977.0,-4057075.0,103058000.0,-11080000.0,-133886.0,-9315360.0,11077000.0,-1655108.0,14246975.0,37779000.0,-870555.0,25576000.0,-1021356.0,61905000.0,-79748.0,126237000.0,34516000.0,-684557.0,-1031871.0,140418000.0,-32770000.0,46616000.0,-100742.0,67893000.0,13000.0,-62020000.0,94751000.0,-39546.0,656270.0,-15528000.0,-11236000.0
