,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
NoncontrollingInterestInConsolidatedSubsidiary,,,,,,,,,0.0,-222859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreferredStockNoParValue,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,,,,277486.0,,,277486.0,,,,,,,,,,,,,,,,,,,,,,,
NotesAndLoansReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,,100000.0,100000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,
UnevaluatedOilAndGasPropertyFullCostMethodGross,,,,,,,,,,,,,,,,,,150001.0,797867.0,150001.0,214584.0,215072.0,,,,,,,,,,,,,,,,,,,,,,
OilAndGasPropertyTotalEvaluatedPropertiesGross,,,,,,,,,,,,,,,,,,4338489.0,4338489.0,,5614987.0,5614987.0,,,,,,,,,,,,,,,,,,,,,,
MarketableSecuritiesEquitySecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,1936811.0,194668.0,4427.0,147899.0,425133.0,,,,,,,,,,,,,,,,,,,,,,
DeferredCostsLeasingAccumulatedAmortization,,,,,,,,,,,,,,,,,,,,,6117.0,,,,,,,,,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,,,,,,,,,,175405.0,,116244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NotesReceivableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000.0,145000.0,,,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,0.0,,,,,,
DepositsAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154778.0,156588.0,,,,,,
DeferredOfferingCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConvertibleLineOfCreditCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
OtherLoansPayableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10057.0,7602.0,,,,,,
OtherLoansPayableLongTerm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17259.0,20620.0,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32382.0,32382.0,33616.0,,34038.0,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54693.0,29324.0,,54693.0,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016575.0,910780.0,1021566.0,,1021566.0,,14676.0,,
OtherLongTermNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DueFromOtherRelatedPartiesCurrent,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OilAndGasLeases,,,,,,,,,,,,,478200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesARedeemablePreferredStockParValue,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesARedeemablePreferredStockSharesAuthorized,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesARedeemablePreferredStockSharesIssued,,,,,,,,,,,,,1126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesARedeemablePreferredStockSharesOutstanding,,,,,,,,,,,,,1126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesARedeemablePreferredStockShareLiquidationValue,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesAPreferredStockValue1,,,,,,,,,,,,,1424863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSerisBPreferredStockValue,,,,,,,,,,,,4520021.0,4257703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeriesAPreferredStockRedeemableValue,,,,,,,,,,,,,3138623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,125000.0,,100.0,105300.0,,,120300.0,
ReserveForLossesAndLossExpenseNetofReserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521921.0,,,,,,,,
ContractualLiabilityForCollateralInvestedNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327217.0,,,,,,,,
AmountsHeldForAccountsOfOthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068252.0,,,,,,,,
MandatorilyRedeemablePreferredStock1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159602.0,,,,,,,,
PreferredStockOfFscValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73012.0,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44245.0,,
StockIssuableForAcquisitionArrangementsLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900000.0,,
NotesPayableToBankCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15128.0,,
DeferredRevenueNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65633.0,,
InternetDomainNet,,,,,,,,,,,,,,1213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MandatorilyRedeemableSeriesBPreferredStockValue,,,,,,,,,,,,,,4702227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountRelatedParty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38071.0,,0.0,0.0,,,12126.0,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7707.0,,,7519.0,
FinancialLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862832.0,,,,,
RelatedPartyDebtCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38301.0,,325527.0,416024.0,,,349254.0,
LoansPayableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714900.0,1387902.0,,,1387902.0,
LongTermLoansFromBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36017.0,
InventoryGross,,,,,,,,,,,,,,,,,,42143.0,42143.0,,,,,,,,,,,,,,,,,,,,,,,,,
NotesReceivableGross,,,,,,,,,,,,,,,,,,100000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,,,1742143.0,,,,,,,,,,,,,,,,,,,,,,,,,
DepositLiabilityCurrent,,,,,,,,,,,,,,,,,,,22680.0,,,,,,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455047.0,
AccruedInterestRelatedPartyCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14798.0,,,14798.0,
ContingencyLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000.0,
ConvertibleAdvanceRelatedPartySeeNote7,,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928745.0,,,,,,,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
EscrowDeposit,,,,,,,,,,,,,,,,,,55081.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DemandDepositAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27793.0,,,,
ConvertibleNotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202688.0,,,,
FinanceLeaseLiabilityCurrentRelatedParty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598490.0,,,,
ContingentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConvertibleNotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722500.0,,,,
